id,flightType,SDT,STA,ETA,ATA,RTK,TER,FBR,LBR,BDC,FLC,airlineLogo,FLN,REG,statusCode,statusTextDe,statusTextEn,airportName,cityDe,cityEn,search,POR,ICT,TYP,TYS,model,manufacturerName,isSchengen,isCommercial,airline,codeShare,viaAirportName,viaCityDe,viaCityEn,STD,ETD,ATD,CAM,CAA,GAT,PDS,EBT,CIR
1649118,D,2024-06-16T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,296,,,,,Cornwall,Newquay,Newquay,WK296 WK 296 EDELWEISS  NQY Cornwall Newquay Newquay       LX_8296_SWR WK0296 WK 0296 LX8296 LX 8296,,A320,320,320,A320,Airbus,,True,EDELWEISS,LX_8296_SWR,,,,2024-06-16T09:55:00Z,,,1,3,,NQY,,
1649119,D,2024-06-16T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,138,,,,,International Airport,Hong Kong,Hong Kong,LX138 LX 138 SWISS  HKG International Airport Hong Kong Hong Kong       CX_6630_CPA LX0138 LX 0138 CX6630 CX 6630,,B77W,777,77W,B777-300ER,Boeing,,True,SWISS,CX_6630_CPA,,,,2024-06-16T20:40:00Z,,,1,,,HKG,,
1649120,D,2024-06-16T00:00:00Z,,,,,,,,,OS,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/austrian.png?vs=1&rev=4ef32f2bea6841cf8c95271557f34132,556,OELBO,90.0,,,Schwechat,Wien,Vienna,OS556 OS 556 AUSTRIAN AIRLINES  VIE Schwechat Wien Vienna        OS0556 OS 0556,,A320,320,320,A320,Airbus,True,True,AUSTRIAN AIRLINES,,,,,2024-06-16T11:40:00Z,,,1,3,,VIE,,
1649121,D,2024-06-16T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1574,,,,,Schwechat,Wien,Vienna,"LX1574 LX 1574 SWISS  VIE Schwechat Wien Vienna       OS_8802_AUA, AC_6774_ACA OS8802 OS 8802 AC6774 AC 6774",,BCS3,220,223,A220-300,Airbus,True,True,SWISS,"OS_8802_AUA, AC_6774_ACA",,,,2024-06-16T05:25:00Z,,,1,3,,VIE,,
1649122,D,2024-06-16T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,562,,,,,Côte d'Azur,Nizza,Nice,"LX562 LX 562 SWISS  NCE Côte d'Azur Nizza Nice       UA_9738_UAL, AC_6814_ACA LX0562 LX 0562 UA9738 UA 9738 AC6814 AC 6814",,A320,320,320,A320,Airbus,True,True,SWISS,"UA_9738_UAL, AC_6814_ACA",,,,2024-06-16T05:15:00Z,,,1,3,,NCE,,
1649123,D,2024-06-16T00:00:00Z,,,,,,,,,BA,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/british.svg?vs=1&rev=a665e55df3da4cb4aab06cb75fcd95c8,709,,90.0,,,Heathrow,London,London,"BA709 BA 709 BRITISH AIRWAYS  LHR Heathrow London London       MH_9927_MAS, QR_9693_QTR, JL_6506_JAL, AA_7144_AAL BA0709 BA 0709 MH9927 MH 9927 QR9693 QR 9693 JL6506 JL 6506 AA7144 AA 7144",,A319,319,319,A319,Airbus,,True,BRITISH AIRWAYS,"MH_9927_MAS, QR_9693_QTR, JL_6506_JAL, AA_7144_AAL",,,,2024-06-16T05:40:00Z,,,2,,,LHR,,2
1649124,D,2024-06-16T00:00:00Z,,,,,,,,,EZY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/easyjet.svg?vs=1&rev=e82c0b4e64a644ad8c5b7d83be2da787,2532,,90.0,,,Luton,London,London,EZY2532 EZY 2532 EASYJET  LTN Luton London London       ,,A319,319,319,A319,Airbus,,True,EASYJET,,,,,2024-06-16T19:30:00Z,,,3,,,LTN,,
1649125,D,2024-06-16T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,332,,,,,Heathrow,London,London,"LX332 LX 332 SWISS  LHR Heathrow London London       UA_9760_UAL, AC_6837_ACA LX0332 LX 0332 UA9760 UA 9760 AC6837 AC 6837",,BCS3,220,223,A220-300,Airbus,,True,SWISS,"UA_9760_UAL, AC_6837_ACA",,,,2024-06-16T10:05:00Z,,,1,3,,LHR,,
1649126,D,2024-06-16T00:00:00Z,,,,,,,,,EZY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/easyjet.svg?vs=1&rev=e82c0b4e64a644ad8c5b7d83be2da787,8472,GEZDR,90.0,,,Gatwick,London,London,EZY8472 EZY 8472 EASYJET  LGW Gatwick London London       ,,A319,319,319,A319,Airbus,,True,EASYJET,,,,,2024-06-16T14:45:00Z,,,3,,,LGW,,
1649127,D,2024-06-16T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,978,,,,,Brandenburg Airport,Berlin,Berlin,LX978 LX 978 SWISS  BER Brandenburg Airport Berlin Berlin        LX0978 LX 0978,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-16T16:20:00Z,,,1,3,,BER,,
1649128,D,2024-06-16T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,736,,,,,Schiphol,Amsterdam,Amsterdam,LX736 LX 736 SWISS  AMS Schiphol Amsterdam Amsterdam        LX0736 LX 0736,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-16T18:40:00Z,,,1,,,AMS,,
1649129,D,2024-06-16T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,724,,,,,Schiphol,Amsterdam,Amsterdam,LX724 LX 724 SWISS  AMS Schiphol Amsterdam Amsterdam       AC_6790_ACA LX0724 LX 0724 AC6790 AC 6790,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,AC_6790_ACA,,,,2024-06-16T05:20:00Z,,,1,3,,AMS,,
1649130,D,2024-06-16T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,966,,,,,Brandenburg Airport,Berlin,Berlin,"LX966 LX 966 SWISS  BER Brandenburg Airport Berlin Berlin       AC_6766_ACA, SQ_2932_SIA LX0966 LX 0966 AC6766 AC 6766 SQ2932 SQ 2932",,A321,32B,32B,A321 (Sharklets),Airbus,True,True,SWISS,"AC_6766_ACA, SQ_2932_SIA",,,,2024-06-16T10:30:00Z,,,1,3,,BER,,
1649131,D,2024-06-16T00:00:00Z,,,,,,,,,A3,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/aegan.jpg?vs=1&rev=9f63cdd3af3743448ecb0a321d00f77e,851,SXNEK,90.0,,,Eleftherios Venizelos,Athen,Athens,A3851 A3 851 AEGEAN AIRLINES  ATH Eleftherios Venizelos Athen Athens       LX_4320_SWR A30851 A3 0851 LX4320 LX 4320,,A20N,32N,32N,A320 Neo,Airbus,True,True,AEGEAN AIRLINES,LX_4320_SWR,,,,2024-06-16T09:15:00Z,,,2,,,ATH,,4
1649241,A,2024-06-17T00:00:00Z,2024-06-17T20:50:00Z,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,389,,,,,Elmas,Cagliari,Cagliari,WK389 WK 389 EDELWEISS CAG  Elmas Cagliari Cagliari       LX_8389_SWR WK0389 WK 0389 LX8389 LX 8389,CAG,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8389_SWR,,,,,,,,,,,,
1649242,A,2024-06-17T00:00:00Z,2024-06-17T16:15:00Z,,,,,,,,AZ,,574,,,,,Fiumicino International Airport Leonardo da Vinci,Rom,Rome,"AZ574 AZ 574 ITA AIRWAYS FCO  Fiumicino International Airport Leonardo da Vinci Rom Rome       AR_7214_ARG, CZ_7363_CSN, FB_1731_LZB, KU_6219_KAC, RO_9612_ROT, SV_6252_SVA AZ0574 AZ 0574 AR7214 AR 7214 CZ7363 CZ 7363 FB1731 FB 1731 KU6219 KU 6219 RO9612 RO 9612 SV6252 SV 6252",FCO,BCS3,220,223,A220-300,Airbus,True,True,ITA AIRWAYS,"AR_7214_ARG, CZ_7363_CSN, FB_1731_LZB, KU_6219_KAC, RO_9612_ROT, SV_6252_SVA",,,,,,,,,,,,
1649243,A,2024-06-17T00:00:00Z,2024-06-17T09:05:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,787,,,,,National,Brüssel,Brussels,"LX787 LX 787 SWISS BRU  National Brüssel Brussels       AC_6785_ACA, CX_6600_CPA, SN_5103_BEL, SQ_2971_SIA, UA_9793_UAL LX0787 LX 0787 AC6785 AC 6785 CX6600 CX 6600 SN5103 SN 5103 SQ2971 SQ 2971 UA9793 UA 9793",BRU,A320,320,320,A320,Airbus,True,True,SWISS,"AC_6785_ACA, CX_6600_CPA, SN_5103_BEL, SQ_2971_SIA, UA_9793_UAL",,,,,,,,,,,,
1649244,A,2024-06-17T00:00:00Z,2024-06-17T05:40:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1339,,,,,International Airport,Vilnius,Vilnius,LX1339 LX 1339 SWISS VNO  International Airport Vilnius Vilnius       ,VNO,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,,,,,,,,,
1649245,A,2024-06-17T00:00:00Z,2024-06-17T14:05:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,569,,,,,Côte d'Azur,Nizza,Nice,LX569 LX 569 SWISS NCE  Côte d'Azur Nizza Nice        LX0569 LX 0569,NCE,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,,,,,,,,,
1649246,A,2024-06-17T00:00:00Z,2024-06-17T20:45:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,339,,,,,Heathrow,London,London,LX339 LX 339 SWISS LHR  Heathrow London London        LX0339 LX 0339,LHR,E295,EMJ,295,ERJ-195 E2,Embraer,,True,SWISS,,,,,,,,,,,,,
1649247,A,2024-06-17T00:00:00Z,2024-06-17T19:25:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,327,,,,,Heathrow,London,London,LX327 LX 327 SWISS LHR  Heathrow London London       NH_6754_ANA LX0327 LX 0327 NH6754 NH 6754,LHR,A21N,32Q,32Q,A321 Neo,Airbus,,True,SWISS,NH_6754_ANA,,,,,,,,,,,,
1649248,A,2024-06-17T00:00:00Z,2024-06-17T07:10:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2121,,,,,Airport,Malaga,Malaga,LX2121 LX 2121 SWISS AGP  Airport Malaga Malaga       ,AGP,A320,320,320,A320,Airbus,True,True,SWISS,,,,,,,,,,,,,
1649249,A,2024-06-17T00:00:00Z,2024-06-17T16:15:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,189,,,,,International Airport,Shanghai,Shanghai,LX189 LX 189 SWISS PVG  International Airport Shanghai Shanghai        LX0189 LX 0189,PVG,A343,340,343,A340-300,Airbus,,True,SWISS,,,,,,,,,,,,,
1649250,A,2024-06-17T00:00:00Z,2024-06-17T12:00:00Z,,,,,,,,LH,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lufthansa_neu.jpg?vs=1&rev=49c6298f9d5f49649a7f5641611a6a95,1190,,,,,Main Intl.,Frankfurt,Frankfurt,LH1190 LH 1190 LUFTHANSA FRA  Main Intl. Frankfurt Frankfurt       ,FRA,CRJ9,CR9,CR9,CL-600 Regional Jet CRJ-900,Mitsubishi,True,True,LUFTHANSA,,,,,,,,,,,,,
1649251,A,2024-06-17T00:00:00Z,2024-06-17T04:15:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,177,,,,,Changi,Singapur,Singapore,LX177 LX 177 SWISS SIN  Changi Singapur Singapore       SQ_2929_SIA LX0177 LX 0177 SQ2929 SQ 2929,SIN,B77W,777,77W,B777-300ER,Boeing,,True,SWISS,SQ_2929_SIA,,,,,,,,,,,,
1649252,A,2024-06-17T00:00:00Z,2024-06-17T09:45:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,751,,,,,Airport,Luxemburg,Luxembourg,LX751 LX 751 SWISS LUX  Airport Luxemburg Luxembourg       AC_6789_ACA LX0751 LX 0751 AC6789 AC 6789,LUX,BCS3,220,223,A220-300,Airbus,True,True,SWISS,AC_6789_ACA,,,,,,,,,,,,
1649253,A,2024-06-17T00:00:00Z,2024-06-17T14:55:00Z,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2157,,,,,International Airport,Palma De Mallorca,Palma De Mallorca,LX2157 LX 2157 SWISS PMI  International Airport Palma De Mallorca Palma De Mallorca       ,PMI,A321,32B,32B,A321 (Sharklets),Airbus,True,True,SWISS,,,,,,,,,,,,,
1649254,A,2024-06-17T00:00:00Z,2024-06-17T10:40:00Z,,,,,,,,LH,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lufthansa_neu.jpg?vs=1&rev=49c6298f9d5f49649a7f5641611a6a95,2368,,,,,Franz J. Strauss Airport,München,Munich,LH2368 LH 2368 LUFTHANSA MUC  Franz J. Strauss Airport München Munich       ,MUC,CRJ9,CR9,CR9,CL-600 Regional Jet CRJ-900,Mitsubishi,True,True,LUFTHANSA,,,,,,,,,,,,,
1649255,A,2024-06-17T00:00:00Z,2024-06-17T18:20:00Z,,,,,,,,EK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/emirates-neu.jpg?vs=1&rev=2acb4025394d473aaed26208c7d1175b,085,,,,,International Airport,Dubai,Dubai,EK085 EK 085 EMIRATES DXB  International Airport Dubai Dubai       QF_8085_QFA EK85 EK0085 EK 0085 QF8085 QF 8085,DXB,A388,380,388,A380-800,Airbus,,True,EMIRATES,QF_8085_QFA,,,,,,,,,,,,
1649256,A,2024-06-17T00:00:00Z,2024-06-17T05:30:00Z,,,,,,,,EJU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/easyjet.svg?vs=1&rev=e82c0b4e64a644ad8c5b7d83be2da787,5187,,,,,Brandenburg Airport,Berlin,Berlin,EJU5187 EJU 5187 EASYJET  BER  Brandenburg Airport Berlin Berlin       ,BER,A320,320,320,A320,Airbus,True,True,EASYJET ,,,,,,,,,,,,,
1649257,A,2024-06-17T00:00:00Z,2024-06-17T17:40:00Z,,,,,,,,EW,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/euro.svg?vs=1&rev=e18b64616a2d46b4a346fd2f517c9895,762,,,,,Airport,Köln Bonn,Cologne Bonn,EW762 EW 762 EUROWINGS CGN  Airport Köln Bonn Cologne Bonn       LX_4425_SWR EW0762 EW 0762 LX4425 LX 4425,CGN,A320,32A,32A,A320,Airbus,True,True,EUROWINGS,LX_4425_SWR,,,,,,,,,,,,
